gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10
ind66_context13	6.96405659868106	6.29904852793894	5.08416269015713	4.59584618280898	5.23327088134088	6.29426243361169	5.20747887293617	5.34890045912946	7.69481113836997	3.95947253093581
ind66_context14	7.69308869915777	5.58396723983653	6.47326515721699	5.10221449100892	6.19693783860076	4.14116911895397	4.68464579957589	7.06064682175075	4.73162475017892	4.9314760080879
ind66_context15	5.64864999635522	4.44666006599563	5.907909709081	4.85628445501444	5.3155910494215	3.95204992827981	6.29472784901877	5.72756093606908	5.44125381446763	5.7635226951216
ind66_context16	5.03431468598956	5.9800003484779	5.28240800819358	4.61909462648031	7.02415445390064	5.57351845920509	5.73532406262667	5.3346003818022	5.82024708625199	5.91722710311207
ind66_context17	7.16926489650487	5.56232766825219	6.58392697195457	5.49582429427204	5.70493805971723	6.1584805574848	3.84013288048961	5.96482323193873	6.93421721291688	5.32145240997335
ind66_context18	5.53074364327187	6.47641986763451	5.81928882387767	4.74336175564536	5.07175983848523	7.22055652711097	4.73376671946549	5.67610002322429	7.16624007612631	6.0019800124079
ind66_context19	6.16912467841328	7.3212270814746	6.75794377760507	4.10687583713345	4.09833505927102	6.86531445412348	3.53376769220546	5.57310815538753	6.77034875536017	6.80209805163066
ind66_context2	6.4016506786391	5.38736507411157	5.70693456598177	5.03640819064452	5.59834462656725	6.95899087799202	4.52131146653048	5.93456141780758	6.41893332697251	7.03484305182762
ind66_context20	4.13065420346962	5.74108419336318	7.21121947418038	5.76629908797743	5.7038269581763	5.55454389009362	6.41010863250702	6.36758528865183	6.43176286048704	5.63084367491277
ind66_context21	5.15827184965915	3.84476060120353	6.28398506437805	4.7805642472608	4.9206439151775	5.53752491646318	6.0396102850874	8.2384989432567	6.87772911926629	3.41230288847728
ind66_context22	7.13820534759984	6.06410916486462	5.9498850783947	5.27191616800898	6.61699902769835	5.10095333787697	4.56156892261326	5.58982619492594	6.95636744027001	4.01130771585938
ind66_context23	5.63805723496085	5.45993341750612	5.46712872226532	4.43659204786959	6.33740253276299	5.99093907833457	6.60888399374225	5.59434554766236	6.31017646606028	5.01157671551421
ind66_context24	5.98435387077885	5.44658237316848	5.99350275308692	5.01660771766881	5.24698837218291	6.50600061665525	5.67758727839023	4.31100968803745	6.40010925952936	3.55131775468222
ind66_context25	5.97944124189386	6.11805750976091	6.66747085674697	5.25428325155256	4.17283796110519	3.9944859828665	5.54833878384583	5.7879545638139	7.54656659030724	5.01370936383095
ind66_context26	6.05778303734481	5.92127037186653	5.54819201208244	3.13428781713826	5.52649527757643	5.14564163224141	4.52147581644892	6.4730809066933	7.19272390112499	5.03136738374273
ind66_context27	6.15698178384099	6.72143601485416	4.65731916138298	4.39595097494341	4.46861843532618	5.4643439832194	4.13805185262309	4.67007524187993	6.50093712369589	5.91429453454559
ind66_context28	5.06948067352401	4.41558549393664	5.97124901920801	3.05957205263035	4.87254627031581	5.4706189609136	5.27912490639539	5.3550222129818	5.70573070227867	5.33508045164635
ind66_context29	8.36469243677373	4.2630547362036	3.85368028557336	5.51247156136104	3.9486539699094	5.74250048723169	4.45522312491411	6.02091569226256	6.78895154206963	4.36126251838639
ind66_context3	6.21169398299297	5.80939390172339	5.09272683129793	1.15394338910941	6.49460846907013	7.58919750945725	6.17463359942646	4.78196176919661	6.77789073319055	6.2238567247808
ind66_context30	5.12138914350011	4.25359436938936	5.49294152850537	4.31311454482304	6.32740792210841	3.7443358889112	4.35315167159916	6.59593789541232	3.23482867562192	6.86519989173462
ind66_context31	4.51277529956397	4.88535044232593	4.29968789826855	6.57115516967524	5.43961414930116	5.73513154964766	4.60210741159284	5.90087481665237	6.19416904293067	2.47280343809182
ind66_context32	5.74729389671001	5.34314515749657	5.04905875452245	2.61089949856781	4.64530511736517	5.45479347062319	5.84696547494528	7.017932312217	6.14986724404975	4.90141758380111
ind66_context33	7.20312803073903	3.58437398478632	6.20836645113708	4.12349100978872	5.85896330706039	5.81170828642203	4.23760063596288	4.8684887255503	4.99888160522728	4.81747920687252
ind66_context34	6.5063112760476	6.60344785908984	5.13501304011629	4.77731390033546	5.18519165828609	6.60770344702581	4.87632649465731	4.99921209274139	6.35767190593733	5.84519776303339
ind66_context35	6.43953822492204	7.62902910251591	7.02018076839106	4.22908263251317	6.52960751649165	3.70427807816332	4.5708314045875	5.62036612298501	7.65377656932854	5.32299542517137
ind66_context36	5.43380931793337	4.39538800352571	5.29540983877173	5.63237164084461	3.8805331117529	4.78975825497553	5.00750616123181	6.39660055960514	7.13787766739022	4.37397239352266
ind66_context37	4.51621281907234	5.86842489286337	4.75681506661661	6.40233574746513	5.25494147450523	4.98325727232841	5.30360464047594	4.75056287359422	8.49793223553165	4.01373479853001
ind66_context38	5.41373487696607	5.82463178320807	5.70328674588355	4.42904134932961	6.23213574186426	7.09894900321279	4.47991782582701	5.16838065812592	6.43939527679425	5.68935804332335
ind66_context39	6.89773053373418	6.58386504500786	6.09798641573551	6.538543697019	4.05592721761743	6.11633319249127	4.89413224678531	7.18595031478236	7.7781558074888	6.50901324403637
ind66_context4	6.07927457046656	5.46502717585655	3.99453866042448	5.52272179077803	5.69253997164707	4.69671622316089	5.56973122476679	6.13346293658649	6.58801960231777	5.66338663555049
ind66_context40	4.9581874303595	6.43741718748456	4.57974080941715	3.6785953761997	4.9952304158478	5.85411249911667	5.77971813395103	4.11298113450166	7.44365523683208	6.62983598258889
ind66_context41	5.79295513219247	4.11972902309134	4.73800875283611	3.9963056444821	5.24280722711731	5.80074882245102	5.14666620062075	4.68740662682088	6.99820107685983	5.87480377003064
ind66_context42	6.05081291200329	7.50071504371359	6.21720807733144	4.44877706469456	4.62447381925418	5.51338502505583	5.90726692766409	5.9952826123137	5.71104568565778	4.12489192094538
ind66_context43	6.52549197707322	6.26188601899514	6.44167990481764	4.39569577388878	4.74609162115352	5.05002688617426	5.28893873732658	5.55792662456923	6.61495246253258	3.74800988876134
ind66_context44	5.98782541880072	5.76284410630252	6.28223405995837	5.13573928079169	4.67762685987685	5.11426282510789	5.40367864126279	6.21972928277271	5.49938264020828	4.76245099621062
ind66_context45	5.72817137553126	3.51027988397114	5.59331866424509	5.51344873361122	5.52701205233507	5.21846721803646	4.54766932237694	6.58220319431443	6.52950839330371	5.20521406709297
ind66_context46	6.00419727021427	5.45762958401533	6.78668648994682	3.80880868317352	5.94840237983921	5.73185896297876	4.51560142175575	6.344200982581	6.97062132822872	5.93769364922421
ind66_context47	4.99460771096154	5.12734089123865	6.86901210459772	3.95707895104506	6.19058133796657	6.57559197255438	5.82357905424921	6.74393319487851	7.34407717738035	5.15000052496976
ind66_context48	6.80689254140088	5.04099847304776	6.4932368557567	4.89724297319087	4.08394352409458	5.39311134051071	5.36378188740369	5.09729444767779	5.88664813419767	4.99639768868911
ind66_context49	5.2816259005816	6.01380021908693	5.72155107440549	6.17412173484516	6.00057951662524	4.5110131702336	5.76266556238177	6.77148155821056	5.84056466381469	4.70144285371918
ind66_context5	6.54759859484778	5.32158474391108	6.13079999194704	4.84722700149379	3.8299337416267	6.30353952794045	3.2218552137795	5.14421560210231	7.15212282114054	5.16421056241863
ind66_context50	0.713461639238479	1.24818397961535	0.912886326183202	-0.782691195277043	0.268724262958231	0.448474797991429	0.361088601382805	2.94421606934759	3.18564306478989	0.855539673097149
ind66_context6	7.7265737786693	4.90858259437743	4.93444490667847	4.25115616920202	3.36978530833215	4.90344993174408	4.09355106040801	5.33547967076701	7.85543232535753	5.57700368575193
ind66_context7	5.41829903136444	5.83951786945603	4.91806230753772	4.63360375058063	4.13196631323949	6.81621501256028	5.04328096608362	6.46119756652942	7.39312068341249	5.41598176085857
ind66_context8	5.3163739514922	5.22297989173165	6.23577237883893	4.92937666708188	5.40618613298266	5.22675817071714	5.23753401400236	4.52849828085638	8.9968717327022	4.3674938172251
ind66_context9	5.06084491965318	4.69083794862698	4.52795856106608	5.23450224205149	5.1749315490703	6.13671750945554	6.66488532786242	7.70194310381695	5.90266422741639	4.23640691773747
ind67_context1	5.21360960960273	4.35939717629696	3.78376832473991	5.66022112259366	4.73139572696662	5.61259230189244	3.9031915428997	3.79491347133985	5.94612805347935	4.6066020960697
ind67_context10	6.25926785268129	5.83093181132844	5.63729659983183	8.07394895948771	3.60939460898437	6.53999650878555	5.20641743825742	4.39620187707919	3.25813020804842	3.87164731905082
ind67_context11	5.26276664645799	4.58562263822952	5.84286604243515	5.22871994299785	4.58555422297291	4.01218364751313	4.21316310359376	4.44174213062374	4.73636941745812	5.3481453816345
ind67_context12	3.91616712205302	3.83987948744737	4.98176688078939	4.01171448664401	2.6041576387173	5.68910452038511	7.16717805650679	5.47553021033688	4.69632484511487	7.60027350358312
ind67_context13	4.59984603537192	3.98832929826182	3.09501122022964	4.94932391580102	5.43463767845188	4.91326462345298	6.04827801558657	3.71697901212858	3.88609622287404	4.44703507798543
ind67_context14	5.55946234716491	4.95154145866669	4.6350188693328	5.75127759024244	4.71446664240893	6.11870499530006	4.81495858465627	4.6281258268076	4.91473609965207	6.99797104607214
ind67_context15	6.17713531425193	4.17601449576529	4.91799478781978	3.88424610671918	4.87552073104809	4.3649146719807	6.8479058838053	4.96666487392528	6.025301255885	4.68173521845847
ind67_context16	5.34798227922292	5.40438628905307	3.57055633682969	5.54086404128416	3.36272085802257	3.90379990757688	5.39263016678215	2.82748868910384	6.89911961314228	4.26811373368841
ind67_context17	6.47988879724111	3.7300811384851	5.38746316278476	5.8537284691762	5.8858016552089	5.31989058602211	6.64362155326792	3.94590091988852	2.70914801640926	4.036942699061
ind67_context18	4.30372992938435	3.91738277914717	5.39591234236363	5.70340511148108	5.44537011702403	5.63564448038963	3.75763646014968	3.88265887560643	4.90167915033849	5.05653696518273
ind67_context19	3.99992355807402	3.41021326312679	5.25094101856944	5.31044001104132	3.59136800587433	5.17312069571284	5.47171299194628	3.87156382330961	4.24391143271301	5.77968974827303
ind67_context2	4.48066965016592	4.44240451743868	5.88830299921809	4.16863565915057	2.58580143165622	4.89457740980157	6.62059931433778	4.76570880621558	4.0485992917642	5.06552436998465
ind67_context20	3.86015217910775	3.70251505802616	4.69933337532033	5.15299297032967	3.65474963249154	3.38829459721347	5.59431363479387	5.04072369386849	6.07208600698503	3.65261616643716
ind67_context21	4.4502338901468	4.66814271387074	4.37063394749466	5.28121224571594	5.59230034101279	4.51086336406546	5.74446507079626	3.32933107002972	3.64811428650048	4.82307978199201
ind67_context22	5.83285521783098	3.25717125223185	5.10137075992908	6.27050798928313	4.73764901871273	4.23315844273518	4.59768009807165	5.40244771383023	4.04015202717424	5.11908133807252
ind67_context23	4.65842775415493	3.77860062711591	6.5908894211623	6.99923657549714	4.31224243569075	4.08557782866167	5.72995165027914	4.51121431104673	6.26879443872634	6.5596633613716
ind67_context24	5.52847510117579	4.84397709307175	5.48507646617313	4.62646786605173	3.43509092077184	6.0873697923653	5.08238026687204	5.30342189569661	6.33511857216376	5.41624153810977
ind67_context25	5.08874041200451	3.76634026313206	4.02885537866773	4.90193870055493	4.50937153368409	5.86086369220674	4.78982205692115	4.92957051562018	4.68662089010538	4.65962750454035
ind67_context26	4.75239659974266	4.24962757705612	6.24920800196299	5.4815651126702	3.54125158258901	4.66902937525033	4.56092413547352	4.88729160604242	4.69156590352622	5.57149576237562
ind67_context27	4.04984323468106	4.68218705560089	4.92323964165321	4.69355776073257	2.7641432981693	6.05516430793749	6.34698194826891	6.74803685667315	4.65007245570898	4.38514435102242
ind67_context28	4.4269146510036	3.18257930146699	3.63730154532425	6.01796459900306	4.02623000465853	7.51695809800042	5.09721775709335	4.95946097664128	4.57829680644722	5.29690691993367
ind67_context29	5.43142098499586	4.54991120211989	4.78788588422308	5.1795420437069	3.5920413825087	4.71380693644701	5.17281207277416	5.45205074066475	5.12407930607421	3.56545908475676
ind67_context3	5.07986314123729	4.47902436903745	4.5485857738546	4.71605074114933	4.7681039558342	4.54039379464806	4.2139373968946	7.17972865750863	5.24712541955971	5.03579701448204
ind67_context30	3.93412738526908	4.26358281483962	4.02760129203643	5.10250162335331	4.79812381705274	6.46403869590998	4.00287684284581	4.53969261016079	4.7883412321833	6.6208580788634
ind67_context31	5.98236028184817	4.82361608149826	6.43543511351661	4.83948117203601	2.10292643649209	4.3223022766969	4.75312881183922	4.03207713251212	5.7563853682118	5.66690373972084
ind67_context32	5.23090074097045	4.19006922123544	4.03305753713719	4.49889642704523	3.59121239167487	5.25086703143038	4.78745629126912	5.21943456649892	5.22392956489824	5.81683216975566
ind67_context33	6.42820393969734	5.15395706267565	3.48288764036279	3.07203681730572	4.04429681938662	6.02684767283583	5.0326167821714	4.76116053657933	4.58567106838396	5.34832232617091
ind67_context34	3.99523811228313	4.88443323003559	5.66324310186467	4.91202593045834	6.51245404319124	6.50255252508327	4.57878594375004	2.62825145407338	4.84403926634219	3.23881133631312
ind67_context35	6.0021695108686	4.19215822408418	4.60987679711524	5.56123531180106	4.09005823789183	5.24858341054627	5.22505452244866	4.80692254881504	4.21251580949213	4.94263112884388
ind67_context36	3.69063844647705	5.33287408041962	5.20305604518298	6.0740579644087	5.56025504243371	7.45648941938911	4.17807080126109	4.9278094634764	3.61779406102029	5.56455339414803
ind67_context37	4.87432665821711	4.60622457608135	4.25062410324324	6.03336022384259	4.61949983708914	5.95299316520011	3.34568443259196	7.04912970287811	4.97148366765509	4.87644068817202
ind67_context38	4.05449111866126	4.09509081029644	4.75899340935523	3.99525549890598	5.73513033018718	3.9332876600163	4.45906566653597	4.56012429364742	5.09855650060673	7.44771812392842
ind67_context39	4.5626733387777	4.2264296839757	5.1264969541021	5.41882709581848	2.61795252354096	5.10034431612608	5.46791224544928	5.30539566306571	4.72863313404328	4.8827091077417
ind67_context4	6.48466795313723	3.59490065520756	2.65899869021467	5.34741970196461	5.13395482889966	6.27990176015913	6.37951165030209	4.34473381994913	5.38519189671676	5.89469814657001
ind67_context40	5.92844029581721	4.6422374657546	3.42558402690169	5.52183959433024	4.43497442016284	5.27338860792325	5.66882119810512	4.19725681989013	4.55491730528395	4.45440238809901
ind67_context41	5.84641027747366	1.40195984168436	4.50735925048258	4.81134547496162	3.09679010167838	5.69844471739594	6.05822090551163	5.08309882577459	6.10603013124546	4.91742886911374
ind67_context42	4.57319102353613	3.52185889251966	5.09064212875402	5.74111438820515	5.17178881842581	5.79361328679436	4.4749064561604	4.56296038325044	3.70037454696693	5.71111629461334
ind67_context43	7.0218681025077	5.73771065242564	4.40932894272786	4.74047985369878	3.08814955631296	3.37869434122262	5.20435639436693	4.04320235647697	5.36084190449511	5.89580392435581
ind67_context44	5.66976764167485	1.11299805222729	5.12146176925056	5.67086917541014	2.83152655358832	5.03147842745935	5.40996481353997	4.6485576731279	3.43651413858583	5.32483461561591
ind67_context45	4.83414132922369	3.82664155660439	5.03944283784932	5.11550014778481	1.99251393623591	4.75632741574816	5.83587195098665	2.64939866785509	5.57381692409405	5.53647867460099
ind67_context46	8.25295902788817	4.17020706546398	6.13979703507859	5.75486406175437	4.65886082892969	4.67717898904058	5.39604460007034	5.46990391572477	5.30131857945454	4.27698202636789
ind67_context47	2.74929158315243	3.56126088914507	4.78012265191079	5.35604022230705	4.47025612868953	4.44639153843403	4.41203120037894	4.72340808054497	4.49193257792944	5.46433209805169
ind67_context48	4.95445888846253	4.44208693064996	3.53227216624496	5.0528754535289	3.56716576028623	6.08097593248871	4.33792389802838	4.56468150502989	5.70471315524264	6.24888149553542
ind67_context49	5.1224801167706	4.00168469961735	3.22921555316285	6.11180118162234	5.37201327621164	7.12716151126224	5.81924013627814	5.08034835388415	4.31136869398234	5.07539934383785
ind67_context5	5.73926058573768	1.60543537098863	6.37233019040151	4.05751669554464	4.55923540075782	5.01549697710821	5.32430635034961	4.88657598977311	6.54169499133372	6.75243219759134
ind67_context50	-0.488601745679575	-1.71295457789593	-0.451466245233832	1.43152007559092	-0.0313369542370296	-0.299119847506178	0.891473733598144	-0.471327187475268	-0.258929447345554	1.97532255820461
ind67_context6	3.49942572469797	4.9375397414627	5.57104481317796	4.78890434656156	6.83020717769773	6.07728671088462	5.60813592248264	5.64130383542708	4.20518282993905	4.94879555594299
ind67_context7	5.27636053880643	3.95189189446585	4.17476068847213	5.91414968853424	5.2619274433605	5.30038151785467	3.67415410611996	4.71172476341777	6.18801383778211	3.84242495119567
ind67_context8	5.19959498202936	3.03585762975477	3.07391085827092	5.86471443452892	3.62710305459008	5.9981259562955	5.7520960385664	4.82483475959884	5.17910954686131	4.24015374513727
ind67_context9	3.93892427766902	5.85253591103587	4.69823191599134	5.40008653220914	4.80171947883111	6.68271477315635	6.63540321244778	6.0504059149	5.22139569762131	5.3855866619956
ind68_context1	5.7679080979473	5.51352754116222	7.30975515184938	4.46713180813991	8.14973494196597	4.10552131749956	4.47039362772691	4.46335152917132	4.04514375254904	5.28156516227445
ind68_context10	5.77502174092282	5.6702059082743	6.58029383437107	5.53650762766087	5.71331170753415	4.71387095246577	4.74693657466124	4.01485188946386	4.64886699819708	3.94918436931501
ind68_context11	5.79795758524325	5.19206399808708	5.69578200167724	6.85202092180089	4.85736319158615	4.90882744383584	3.43491748914141	3.9336827407158	6.84284222915987	6.32113147229565
ind68_context12	6.40081455599756	3.7010263365882	4.69621110141566	7.23718046248661	5.64914369965011	4.31872433409436	3.600280597337	4.82492611162388	5.28568650304919	4.67442534879675
ind68_context13	6.08702470448324	4.48055408491321	6.72818734324703	3.42504903699915	5.38816724985752	5.35693623459966	3.7752775998877	4.25110419799002	4.48041904566998	4.52389245967869
ind68_context14	4.18178517331357	5.37429608253624	4.94438361888065	5.77319118668583	4.51191572572824	7.04860751313351	5.83242264238662	3.8844042731429	4.08468241418566	5.73830154485685
ind68_context15	5.91272439013784	5.87467141311117	5.98310566901211	7.03090647692329	4.95142339325915	4.225803600512	5.29944198504557	4.57713153390415	6.6646079704475	5.64563804569787
ind68_context16	5.70886894135753	6.22890309649624	5.86919123787452	5.77126496321005	7.66502454978718	5.23611123428073	6.18059074568249	5.45468887072559	6.21762676716451	6.56055048259241
ind68_context17	7.45586826277371	6.09873800575915	5.01583455828508	4.49101255115324	7.88419375698115	5.26499785472828	5.19724462252137	4.42309720973646	5.02708986095083	4.37361467610009
ind68_context18	5.96231576012411	4.65877500295898	5.62896621832508	6.13915554283569	6.43003694992757	4.25321605078353	5.01300524841769	4.95780804175795	5.79916492448796	4.92215717961333
ind68_context19	5.41898278243938	4.52418489704747	7.42541743969414	6.85378836313751	4.94347804843664	5.35610778036178	6.22613067734341	5.69921987831778	4.67559144680858	3.85078255730184
ind68_context2	4.78191815654846	4.95657498768279	4.45071074404296	3.77348446494769	7.5905556973755	4.35037831809069	5.39087872219633	5.21279810991706	5.39820120677781	4.95835804092536
ind68_context20	4.7906685340233	6.53791489241557	4.37722744851701	5.78246570629591	7.25485181393566	4.11639364140997	4.63424376321197	4.78342905219562	5.60761679682895	2.38018170847573
ind68_context21	4.74496575590565	5.04560114021559	4.46326462793853	3.51849359689852	5.75513900216641	4.94339535292335	5.65849408859411	4.82766198217136	5.22899250626824	4.11385920642329
ind68_context22	4.49512009360786	5.29189629372206	5.90323804055256	5.09645143823503	6.53688291445239	5.97171998787883	5.3525730746251	4.00516981461218	5.4248260977351	4.38903202313625
ind68_context23	6.87494949985294	5.16649270258604	6.62846486895864	2.88259162189131	7.1643329512235	5.40857558296679	5.07237609911598	3.91594297395908	4.38635237807213	5.51274619684944
ind68_context24	6.49238540565437	5.59722828287993	5.82627224815642	4.76896407473268	6.48543348870637	6.040115945898	6.55099587056867	3.97892814678612	5.23599077025115	6.18198424520161
ind68_context25	4.69021487663885	4.85395445201869	4.47849257923555	4.8900734312295	5.62656858044339	6.27952290871021	4.90525472414889	4.69290031389645	5.84549023299328	6.46278592751483
ind68_context26	4.19724925995901	5.80846480043006	5.20037401545207	5.70952640443631	6.77740057022655	4.5858107932712	4.37350758697447	4.5210185856936	5.00996638501569	4.48501266919796
ind68_context27	6.33068135417154	4.65170904395566	5.69948879284054	5.56638674501735	5.69283918788009	5.96680661125269	6.10414511789866	3.17875036841512	3.49780307733559	5.24863726819442
ind68_context28	5.91917309423451	5.38456006427714	5.19465837835077	5.7742453511222	7.09039451815215	4.17763707281414	5.66411403464669	4.60814599932736	5.94228138126162	3.76649310981812
ind68_context29	3.43737809639796	4.47481277529398	5.87439545873351	5.47816369210945	5.92960170171205	4.6972232268655	5.21767403981351	4.38210586100814	5.92317857172087	4.72081141329733
ind68_context3	4.7594854762293	5.7536381739245	6.00147670936301	7.14925760053391	5.62629850941305	7.0302309319433	5.47988221755145	5.38108795122718	5.99598775166787	3.85367617185402
ind68_context30	5.16649064501222	4.65255662079382	7.0589826143943	6.5760616491243	6.58991013186145	3.81885124350585	6.18780891219252	6.87382571392281	5.24504109501758	4.57731106906569
ind68_context31	5.20561429117336	4.61414672519879	6.06963340683362	5.64932665069413	6.26009624729652	5.69125779224566	7.40192571119083	4.36611522701516	4.35146273497038	4.66565756175584
ind68_context32	5.84681780820859	5.41774993978969	5.31249700419219	4.47068657600876	6.77865808241141	5.48135194182225	6.07781468290594	4.71145238335948	4.61230845878642	4.28128501964165
ind68_context33	5.9691605230266	7.05994507843852	4.7318847935898	4.57150371990787	6.69975829668766	6.16155450153599	5.95599879546363	5.61789079414015	4.09643361472571	3.86578000947749
ind68_context34	4.74621598193951	7.68097953703325	7.15176699777543	3.64149723217784	7.27359975425867	6.12666464410437	4.757354708941	3.75767162176077	5.02530404464273	4.9014259814146
ind68_context35	3.99000485181808	5.34720860366465	3.30396379302793	6.17176053486682	5.38234708610627	5.78596005271869	6.45420599399951	5.21716831496095	5.16957961854736	4.20240299951148
ind68_context36	6.48233237952895	5.9015114275855	4.69144043123015	5.74951280162372	6.63852336067613	3.93406573753898	3.81775319862197	3.93815156106151	7.05900956213015	4.2276538817729
ind68_context37	4.76555401572872	5.07752751289991	5.00896687617599	5.71394826274736	6.02462804189714	6.17578776293297	5.67778314986765	5.05378353814821	4.94227157980273	3.98827881936122
ind68_context38	7.75613262492251	4.55349214211388	3.93145824268231	5.47099832868492	6.1195458578273	5.89837052698301	5.83437471093493	6.53546311230824	4.51116296819637	6.95805086663212
ind68_context39	7.26827989165157	4.69266702178263	5.7782229708882	6.00940033997092	5.58956218745804	3.53922770714031	4.8332344576434	4.16749180666377	3.64846413326357	4.90201482178314
ind68_context4	4.93554926530011	5.24866751691328	5.49912929862849	7.14653351778824	6.05534629710832	4.27076501882461	4.81815542621387	3.69277023040301	5.77222932906977	5.59010264655802
ind68_context40	4.73589239009769	6.33896939956725	5.74639963535877	6.56442813271391	7.52331136584351	5.21738354452464	5.92263867157521	5.3973153948614	6.15916695812527	5.55871202440944
ind68_context41	4.97072855607727	5.76378885937058	4.55333226308488	4.19625093576354	7.40026765473382	6.60483469514051	5.20620996736862	4.0258962183566	5.40874725723404	4.6551876198431
ind68_context42	6.93865097201992	5.593120610312	5.35032846239954	5.16808235439058	6.80831340587127	4.84763381709917	5.15111657590559	5.41400901834829	4.85716488182801	3.8333194566738
ind68_context43	3.10365320282568	5.86566410737202	6.53644939001574	6.3984544478512	6.26629830496107	5.1935330548844	3.76860017740551	4.32944646591025	4.8440005015785	5.93685774540977
ind68_context44	4.97122852501724	4.62884281557131	5.01569307853287	5.54960666959991	4.50079594883579	5.71047248592608	5.94846696030584	3.92667030471675	4.5416134827984	4.94143972689855
ind68_context45	7.17157001703048	6.05957716717052	5.9935754146401	4.92312088321381	5.55919594798106	5.62551685865204	5.58776541184957	4.97520914257439	6.77380865649065	3.46565642434936
ind68_context46	5.2205517962953	5.06179059507329	4.9911536099866	4.75054809072754	6.49548225584131	6.18339275684801	4.16325685155148	2.95611854658105	5.53382070817755	4.45247580975694
ind68_context47	4.10112601417519	5.29644507558871	7.05084926598154	4.4858010064629	6.34526313470905	6.73555883521021	5.48354702067755	4.59972842354899	4.88940085294097	6.07831443440457
ind68_context48	5.41886957973004	5.03481335837269	4.31108074355161	5.60647237222239	4.9998044792283	5.00287218513388	4.82575318436029	3.49108439084616	6.90266264868055	4.96718428235542
ind68_context49	6.77502250137683	4.42606030513921	7.25687294771998	5.9191127226742	5.40494453362636	5.78687294321723	4.76313545117817	4.16537435555744	5.84804786067795	4.49031954027586
ind68_context5	6.01581060860225	5.92859279826704	5.03314028490367	4.53236198056017	6.24353909407953	5.27115940739669	5.55463922655322	4.67320539986189	5.58324744024551	6.25918592226043
ind68_context50	-0.0583267141203903	2.39816521549375	-0.273811660120831	0.570262981700895	1.28238531067284	0.919762027655048	1.47011748784353	-0.29116783684967	1.33328195591056	-0.879482832562571
ind68_context6	4.78559715169227	5.77071139963122	6.53467490711463	6.84663688146408	5.98762479533401	7.74383691839154	5.31229850227035	4.75196205569406	4.78247216723997	5.0603102601644
ind68_context7	3.90290924376119	5.91119560127422	4.73146914224062	4.94677459736581	4.87739302284113	5.40907902636471	6.04281563284875	3.30182168761493	4.67695224227946	6.59204348931697
ind68_context8	6.41019267794612	5.72893830917505	6.66560692607978	5.31554699649352	5.66090052389888	5.6034664280969	5.80369450384602	4.91122814499558	5.41003817463136	4.36623833610429
ind68_context9	5.32732899950093	4.47738853011206	5.7126023263016	4.81386982834112	6.43103644217382	4.56789186071617	6.03904667853689	5.59959097468064	4.6614512358627	6.11960592003112
ind69_context1	4.78020836063401	7.04406916926902	6.25500178035024	5.00515461263468	5.35600682123296	4.61976725623442	5.47496059146832	6.33064066379695	4.92449182919963	4.3820175720619
ind69_context10	7.67818359468392	6.94934466127514	7.38830774390414	5.70975461662498	4.30441011390583	4.34489669292748	6.31840133341423	7.82700406865781	3.71750653845515	4.18828864743512
ind69_context11	5.5641695389383	5.59766672340109	5.81778365169318	7.12815998941449	7.02638959496911	5.69494288893918	6.88711276582625	7.91215311498436	3.95674083506115	4.89917829920835
ind69_context12	5.16367616251179	6.94859300077352	7.84997719083787	5.07283591092111	5.89316982402366	4.73110626668172	6.5821683902194	7.26987364542656	3.65745957075548	3.49560806245906
ind69_context13	5.56434707393955	6.01192817952627	6.16107671091311	5.6827321364521	4.89965378087402	4.15075812390276	6.39772544605099	7.34278828084097	5.31005173950532	3.63866040170344
ind69_context14	6.04604693670575	5.38710604225885	7.76839093022515	5.07919825015934	6.01089525530684	4.75756412547116	6.16032750140949	6.88576267888705	4.74787733071952	6.0927019263968
ind69_context15	4.97036985667772	4.86935985615595	7.82566694389951	5.64166336608157	6.72259737499413	3.646382495907	6.07195191758867	6.02729966875205	3.85494694879357	4.05546954927665
ind69_context16	6.22967370072307	5.07238129682471	5.84376197395783	4.68828967966384	5.72472415206009	5.15276561619011	3.86335380985121	7.47103476884263	5.1143019352751	5.79466286192491
ind69_context17	5.39945707510558	6.28510731272751	7.39309097049417	4.27040938960535	6.48316969410552	2.98370438281044	6.4377411848147	6.89543541861948	6.01969828040713	3.91920813892054
ind69_context18	5.97859834312867	4.44384936241594	6.22389022907925	4.63680286788501	5.16779637827235	3.7845434097319	6.4315642517474	5.94477666589873	4.92298734348033	3.62015118433846
ind69_context19	6.82340591624705	6.66298092305891	6.81541917495063	5.80200679409169	4.4878515746783	3.65240660032836	6.01077190709297	5.60128855573885	4.60707522767209	4.35360541240349
ind69_context2	4.59115505711112	5.86131081773151	6.40066087304323	5.37112202405766	4.78245928307437	5.30455698383938	5.41990464250673	7.89363214385471	4.1791155788098	4.66528101832298
ind69_context20	4.54936424010522	7.09607340377608	7.09895718095627	4.58200077329662	5.0542696599423	4.17720664130467	6.05141990941221	6.42769781510147	5.2130639608557	2.86193688070873
ind69_context21	6.40652725582871	6.81390458147271	4.90501549764775	5.29824650972335	4.6988350479067	4.20971532594727	6.40460408893696	4.92011513274214	4.17331941740988	5.70582122389459
